MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
3607240,2013,E O J Strip Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,E O J Inc,"2401 Summer Valley Road, New Ringgold, PA 17960", ,Appalachia Northern,6676,2,4953,8.806274284781725
3607576,2013,Brockton Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Joseph Kuperavage Coal Company,"916 Park Ave, Port Carbon, PA 17965", ,Appalachia Northern,13866,2,1453,9.537195079502435
3607630,2013,Olde Buck Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Olde Buck Run Coal Company Inc,"500 Nelms St, P O Box 4210, Seltzer, PA 17974", ,Appalachia Northern,940,2,846,6.84587987526405
3607636,2013,Mid Port Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Joe Kuperavage Coal Co.,"916 Park Ave, Port Carbon, PA 17965", ,Appalachia Northern,29437,5,8002,10.29000766547652
3607730,2013,Serill Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Hardway Coal Company Inc,"44 Keystoker Lane, Schuylkill Ha, PA 17972", ,Appalachia Northern,6455,4,8220,8.772610303280743
3607741,2013,Rock Ridge No 1 Slope,Pennsylvania (Anthracite),Schuylkill,Permanently abandoned,Underground,Independent Producer Operator,Mine only,B & B Coal Company,"225 Main Street, Joliett Tremo, PA 17981", ,Appalachia Northern,2284,9,4095,7.7336835707759
3607772,2013,Lone Eagle Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Lone Eagle Coal Company Inc,"2068 Old Pheonix Rd., Pottsville, PA 17901", ,Appalachia Northern,8160,3,6775,9.006999447958153
3607806,2013,Tremont Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Michael Coal Company Inc.,"P.O. Box 8, Williamstown, PA 17098", ,Appalachia Northern,24428,5,9443,10.103485294343026
3608034,2013,Mountaintop Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Mountaintop Coal Mining Inc,"P.O. Box 183, Elysburg, PA 17824", ,Appalachia Northern,4097,3,6240,8.318010277546872
3608140,2013,Bell Corp,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,Bell Corp,"739 Broad Street, Tuscarora, PA 17982", ,Appalachia Northern,23,2,35,3.1354942159291497
3608337,2013,Red Oak Mine,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,"White Pine Coal Company, Inc.","P.O. Box 119, Ashland, PA 17921", ,Appalachia Northern,8803,4,6069,9.082847851460906
3608346,2013,Primrose Slope,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,Carline Coal Co. Inc.,"P.O. Box 188, Sacramento, PA 17968", ,Appalachia Northern,13127,11,20180,9.482426456803408
3608494,2013,Good Spring South,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Rausch Creek Coal Mining Llc,"978 Gap Street, Valley View, PA 17983", ,Appalachia Northern,10984,5,2094,9.304194947447806
3608590,2013,Continental Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Keystone Anthracite Corporatio,"259 North Second Street, Girardville, PA 17935", ,Appalachia Northern,352914,38,103630,12.773979680171461
3608613,2013,Silverton Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Selkirk Enterprises Llc,"10 Gilberton Road, Gilberton, PA 17934", ,Appalachia Northern,32633,2,4477,10.393079325293726
3608679,2013,No 5 Vein,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,Wheel's Coal Company,"59 Main St, Tremont, PA 17981", ,Appalachia Northern,10051,9,12285,9.21542741102474
3608681,2013,Mary-D Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,"Michael Coal Company, Inc.","P.O. Box 8, Williamstown, PA 17098", ,Appalachia Northern,13747,6,9893,9.52857589747142
3608684,2013,Hynoski Bros Shenandoah Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Hynoski Bros Exc. Inc,"421 Meyers St, Centralia, PA 17921", ,Appalachia Northern,16030,3,6435,9.6822172456036
3608716,2013,Silver Creek Mtn Mine Operatio,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Tuscarora Mines & Mi,"739 Broad Street, Tuscarora, PA 17982", ,Appalachia Northern,25790,2,1950,10.15774209887539
3608860,2013,Ellangowan Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Operating Subsidiary,Mine only,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",UNIT,Appalachia Northern,24139,11,19418,10.09158406877277
3608893,2013,7 Ft Slope,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,Alfred Brown Coal Company,"71 Hill Rd, Hegins, PA 17938", ,Appalachia Northern,6130,6,11900,8.720950028930258
3608899,2013,Commonwealth Quarry,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,Commonwealth Environmental Sys,"99 Commonwealth Ave, Hegins, PA 17938", ,Appalachia Northern,133,4,9132,4.890349128221754
3608985,2013,Lykens #4,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Char-Pac Coal Co Llc,"P.O. Box 81, Minersville, PA 17954", ,Appalachia Northern,3766,2,2720,8.233768709217097
3609059,2013,Kuperavage Ent Inc/Ta Tuscaror,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Kuperavage Ent Inc/Tuscarora C,"Old Rt 209, Middleport, PA 17953", ,Appalachia Northern,32351,5,10665,10.384400211352366
3609098,2013,Genie Stripping,Pennsylvania (Anthracite),Schuylkill,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Timber Coal Company, Llc","P.O. Box 188, Sacramento, PA 17968", ,Appalachia Northern,22558,5,11332,10.023845049199862
3609150,2013,Jett #2 Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Jett Contracting Co.,"231 Winfield Dr, Brockton, PA 17925", ,Appalachia Northern,1811,1,1497,7.501634457883413
3609259,2013,#2 Strip Mine,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,Neumeister Coal Company,"28 Frank Lane, Ashland, PA 17921", ,Appalachia Northern,1557,1,850,7.350516171833998
3609285,2013,Brockton Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Hammond Mining Company Inc,"9 Mulberry Ln, Pottsville, PA 17901", ,Appalachia Northern,7336,3,5042,8.9005490139363
3609401,2013,Primrose Operation,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Blaschak Coal Corp,"Route 54, P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers of America,Appalachia Northern,112042,34,61595,11.626629079982305
3609403,2013,Whitey Strip,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,Whitey Wash Enterprises,"303 Gordon Rd., P.O. Box 47, Ashland, PA 17921", ,Appalachia Northern,11849,4,2070,9.37999875481674
3609465,2013,Lehr Stripping Operation,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Gale Mining Co,"1441 Oak Road, Pottsville, PA 17901", ,Appalachia Northern,6632,2,3365,8.79966169681513
3609811,2013,Tarcon Strip,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,Gale Mining Company,"1441 Oak Road, Pottsville, PA 17901", ,Appalachia Northern,562,2,792,6.331501849893691
3609963,2013,Slope #2,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,S & J Coal Mine,"15 Motter Drive, Pine Grove, PA 17963", ,Appalachia Northern,19185,11,21849,9.861884002681053
3602773,2013,Shaw,Pennsylvania (Bituminous),Somerset,Active,Surface,Contractor,Mine and Preparation Plant,Rosebud Mining Company,"1117 Shaw Mines Road, Meyersdale, PA 15552", ,Appalachia Northern,164336,25,52035,12.009668391405585
3603328,2013,Mine No 1,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Operating Subsidiary,Mine only,"Pbs Coals, Inc.","1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541", ,Appalachia Northern,108484,60,116811,11.594357975650766
3606438,2013,Hoffman No 1,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Hoffman Mining Inc,"P.O. Box 130, Friedens, PA 15541", ,Appalachia Northern,208301,29,70150,12.246739428005663
3607341,2013,Acosta Mine,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Independent Producer Operator,Mine only,Falls Creek Energy Company Inc,"568 Silvis Hollow Rd, Kittanning, PA 16201", ,Appalachia Northern,29998,6,12617,10.308885991755306
3607928,2013,Fieg Bros Coal Co.,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Fieg Bros Coal Co.,"3070 Stoystown Rd, Stoystown, PA 15563", ,Appalachia Northern,106765,19,36108,11.578385436442014
3608083,2013,Joepa,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Rosebud Mining Company,"1117 Shaw Mines Road, Meyersdale, PA 15552", ,Appalachia Northern,110395,19,42861,11.611820121944444
3608497,2013,Somerset Co Surface,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650", ,Appalachia Northern,19610,4,6508,9.883794919190391
3608501,2013,Mountaineer #1,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Mountaineer Mining Corporation,"1010 Garrett Shortcut Rd, Berlin, PA 15530", ,Appalachia Northern,51664,12,19939,10.852516492998056
3608508,2013,Barbara #2 Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Roxcoal, Inc","P.O. Box 149, Friedens, PA 15541", ,Appalachia Northern,59689,49,90167,10.996903027797362
3608571,2013,Sarah,Pennsylvania (Bituminous),Somerset,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541", ,Appalachia Northern,31450,21,40967,10.356154262128587
3608672,2013,Marquise Strips,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Marquise Mining Corporation,"P.O. Box 338, Blairsville, PA 15717", ,Appalachia Northern,21505,4,7199,9.976040745217837
3608746,2013,Quecreek #1 Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Operating Subsidiary,Mine only,"Roxcoal, Inc.","P.O. Box 260, Friedens, PA 15541", ,Appalachia Northern,312558,111,227940,12.652545330937045
3609131,2013,Sherpa Mining,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Sherpa Mining Contractors, Inc","337 Benny Road, Hooversville, PA 15936", ,Appalachia Northern,106155,17,38386,11.572655569177995
3609198,2013,3166,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249", ,Appalachia Northern,23610,3,5760,10.069425630079559
3609260,2013,Roytown Deep Mine,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541", ,Appalachia Northern,55217,25,51887,10.91902615586634
3609371,2013,Mine 78,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,728142,78,191775,13.498251363103135
3609549,2013,Kimberly Run,Pennsylvania (Bituminous),Somerset,Active,Underground,Contractor,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541", ,Appalachia Northern,652325,205,449496,13.388298182973422
3609881,2013,Greathouse,Pennsylvania (Bituminous),Somerset,Active,Surface,Operating Subsidiary,Mine only,"Coal Loaders, Inc.","210 East Main Street, Ligonier, PA 15658", ,Appalachia Northern,37122,8,16190,10.521965064759044
3609888,2013,Wilson Creek Surface Mines,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Wilson Creek Energy Llc,"609 Georgian Place, Somerset, PA 15501", ,Appalachia Northern,106896,19,35398,11.579611678165259
3609939,2013,Brubaker Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Lct Energy, Lp","938 Mt. Airy Drive Ste 200, Johnstown, PA 15904", ,Appalachia Northern,323533,72,163471,12.68705639699407
3609956,2013,3139,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Independent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747", ,Appalachia Northern,5871,3,1368,8.677780256064185
3609974,2013,Cass #1 Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Lct Energy, Lp","938 Mt. Airy Drive, Suite 200, Johnstown, PA 15905", ,Appalachia Northern,6100,3,1705,8.716044050161402
3610041,2013,North Fork,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Ak Coal Resources, Inc.","1134 Stoystown Road, Friedens, PA 15541", ,Appalachia Northern,69697,33,61819,11.151912554215412
4609019,2013,Auger No 5,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Second Shift Mining, Inc.","160 Hickory Grove Church Road, Mt. Nebo, WV 26679", ,Appalachia Northern,10345,3,499,9.244258590179644
4609040,2013,Auger 4,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Second Shift Mining, Inc.","160 Hickory Grove Church Road, Mt. Nebo, WV 26679", ,Appalachia Northern,2780,4,1621,7.930206206684683
3609819,2013,K & A Strips,Pennsylvania (Bituminous),Venango,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,K & A Mining,"389 Irishtown Road, Grove City, PA 16127", ,Appalachia Northern,28307,4,5380,10.250864402868727
3607416,2013,Enlow Fork Mine,Pennsylvania (Bituminous),Washington,Active,Underground,Operating Subsidiary,Mine only,Consol Pennsylvania Coal Compa,"2041 Pleasant Grove Road, Claysville, PA 15323", ,Appalachia Northern,10111722,728,1788644,16.129205902902253
3609226,2013,Neiswonger Mines,Pennsylvania (Bituminous),Washington,Active,Surface,Independent Producer Operator,Mine only,Neiswonger Construction Inc.,"17592 Rt 322, Strattanville, PA 16258", ,Appalachia Northern,194393,23,41364,12.177637162129711
3609597,2013,Washington County Strips,Pennsylvania (Bituminous),Washington,Active,Surface,Independent Producer Operator,Mine only,Amerikohl Mining Inc,"1384 State Route 711, Stahlstown, PA 15687", ,Appalachia Northern,365588,20,39789,12.809262295266342
3609879,2013,Lounder Mine & Bare #2 Mine,Pennsylvania (Bituminous),Washington,Active,Surface,Independent Producer Operator,Mine only,S & K Energy Inc.,"P.O. Box 24, Burgettstown, PA 15021", ,Appalachia Northern,98968,15,40524,11.502551844542667
3605104,2013,Mc Broom,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Independent Producer Operator,Mine only,V P Smith Co Inc,"257 Derry Lane, Blairsville, PA 15717", ,Appalachia Northern,1516,1,530,7.323830566202317
3606753,2013,Coal Loaders-Derry Tipple,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Operating Subsidiary,Mine only,Coal Loaders Incorporate,"P.O. Box 556, Ligonier, PA 15658", ,Appalachia Northern,103957,16,34653,11.551732631086258
3608517,2013,"Adc, Inc Pit 008",Pennsylvania (Bituminous),Westmoreland,Active,Surface,Independent Producer Operator,Mine only,Gary Gioia Coal Co.,"319 Karen Dr, Elizabeth, PA 15037", ,Appalachia Northern,16938,3,4289,9.737314897481545
3609057,2013,Shearer  Mine,Pennsylvania (Bituminous),Westmoreland,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Albert F. Stiffler,"141 Locust Road, Normalville, PA 15469", ,Appalachia Northern,13510,6,6551,9.511185430954244
3609175,2013,Kellar #1,Pennsylvania (Bituminous),Westmoreland,Temporarily closed,Surface,Independent Producer Operator,Mine only,Kellar Augering Inc,"11976 Route 954 Highway North, Creekside, PA 15732", ,Appalachia Northern,10917,3,2611,9.29807648628027
3609275,2013,Bertovich Surface Mine,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Independent Producer Operator,Mine only,David L Patterson Jr,"12 Short Cut Road, Smithfield, PA 15478", ,Appalachia Northern,21548,3,3723,9.978038283800425
3610009,2013,Kingston West,Pennsylvania (Bituminous),Westmoreland,Active,Underground,Independent Producer Operator,Mine only,C & D Coal Company Llc,"200 Chestnut Ridge Road, Latrobe, PA 15650", ,Appalachia Northern,15344,12,7129,9.63847979712322
4003275,2013,Tn Mine 3,Tennessee,Anderson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Premium Coal Company Inc,"302 S. Jefferson St., Roanoke, VA 24011", ,Appalachia Central,33064,19,40080,10.406200356191569
4003376,2013,Premium Coal Highwall Miner,Tennessee,Anderson,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Premium Coal Company, Inc.","5957 Windswept Blvd., Wise, VA 24293", ,Appalachia Central,18250,3,2227,9.811920359010637
